name,3FAvg,TmSd,OppSdAvg,NxtGmeFPTS,
Trayce Jackson-Davis, 17.666666666666668, 7, 10.666666666666666, 16.0,
Trayce Jackson-Davis, 22.5, 7, 10.0, 15.0,
Trayce Jackson-Davis, 15.333333333333334, 7, 6.0, 16.0,
Trayce Jackson-Davis, 12.666666666666666, 7, 6.333333333333333, 20.0,
Trayce Jackson-Davis, 21.333333333333332, 7, 9.0, 15.0,
Trayce Jackson-Davis, 15.0, 7, 8.666666666666666, 1.0,
Trayce Jackson-Davis, 9.5, 7, 5.666666666666667, 16.0,
Trayce Jackson-Davis, 10.666666666666666, 7, 4.666666666666667, 0.0,
Trayce Jackson-Davis, 15.0, 7, 8.0, 23.0,
Trayce Jackson-Davis, 29.0, 7, 4.0, 19.0,
Trayce Jackson-Davis, 33.0, 7, 8.333333333333334, 23.0,
Trayce Jackson-Davis, 21.5, 7, 9.0, 32.0,
Trayce Jackson-Davis, 22.0, 7, 7.0, 6.0,
Trayce Jackson-Davis, 20.0, 7, 7.666666666666667, 13.0,
Trayce Jackson-Davis, 18.666666666666668, 7, 7.0, 13.0,
Trayce Jackson-Davis, 15.0, 7, 9.0, 6.0,
Trayce Jackson-Davis, 3.5, 7, 8.333333333333334, 3.0,
Trayce Jackson-Davis, 0, 7, 8.0, 4.0,
Trayce Jackson-Davis, 5.0, 7, 7.0, 0.0,
Trayce Jackson-Davis, 3.0, 7, 11.333333333333334, 0.0,
Moses Moody, 10.666666666666666, 7, 10.666666666666666, 17.0,
Moses Moody, 17.0, 7, 10.0, 13.0,
Moses Moody, 15.0, 7, 6.0, 9.0,
Moses Moody, 6.333333333333333, 7, 6.333333333333333, 3.0,
Moses Moody, 6.0, 7, 9.0, 8.0,
Moses Moody, 14.333333333333334, 7, 8.666666666666666, -2.0,
Moses Moody, -2.5, 7, 5.666666666666667, 17.0,
Moses Moody, 6.666666666666667, 7, 4.666666666666667, 0.0,
Moses Moody, 0.0, 7, 8.0, 0.0,
Moses Moody, 1.0, 7, 4.0, 0.0,
Moses Moody, 23.0, 7, 8.333333333333334, 18.0,
Moses Moody, 21.0, 7, 9.0, 8.0,
Moses Moody, 10.666666666666666, 7, 7.0, 0.0,
Moses Moody, 7.5, 7, 7.666666666666667, 9.0,
Moses Moody, 23.333333333333332, 7, 7.0, 14.0,
Moses Moody, 22.666666666666668, 7, 9.0, 13.0,
Moses Moody, 16.666666666666668, 7, 8.333333333333334, 3.0,
Moses Moody, 16.0, 7, 8.0, 17.0,
Moses Moody, 14.666666666666666, 7, 7.0, 20.0,
Moses Moody, 28.333333333333332, 7, 11.333333333333334, 23.0,
Christian Braun, 28.0, 4, 5.666666666666667, 16.0,
